phi1,phi2,flip_time
0.156566,-1.28384,-1
0.156566,-1.22121,-1
0.156566,-1.15859,-1
0.156566,-1.09596,-1
0.156566,-1.03333,-1
0.156566,-0.970707,-1
0.156566,-0.908081,-1
0.156566,-0.845455,-1
0.156566,-0.782828,-1
0.156566,-0.720202,-1
0.156566,-0.657576,-1
0.156566,-0.594949,-1
0.156566,-0.532323,-1
0.156566,-0.469697,-1
0.156566,-0.407071,-1
0.156566,-0.344444,-1
0.156566,-0.281818,-1
0.156566,-0.219192,-1
0.156566,-0.156566,-1
0.156566,-0.0939394,-1
0.156566,-0.0313131,-1
0.156566,0.0313131,-1
0.156566,0.0939394,-1
0.156566,0.156566,-1
0.156566,0.219192,-1
0.156566,0.281818,-1
0.156566,0.344444,-1
0.156566,0.407071,-1
0.156566,0.469697,-1
0.156566,0.532323,-1
0.156566,0.594949,-1
0.156566,0.657576,-1
0.156566,0.720202,-1
0.156566,0.782828,-1
0.156566,0.845455,-1
0.156566,0.908081,-1
0.156566,0.970707,-1
0.156566,1.03333,-1
0.156566,1.09596,-1
0.156566,1.15859,-1
0.156566,1.22121,-1
0.156566,1.28384,-1
0.156566,1.34646,-1
0.156566,1.40909,-1
0.156566,1.47172,-1
0.156566,1.53434,-1
0.156566,1.59697,-1
0.156566,1.6596,-1
0.156566,1.72222,-1
0.156566,1.78485,-1
0.156566,1.84747,-1
0.156566,1.9101,-1
0.156566,1.97273,-1
0.156566,2.03535,-1
0.156566,2.09798,-1
0.156566,2.16061,-1
0.156566,2.22323,-1
0.156566,2.28586,-1
0.156566,2.34848,-1
0.156566,2.41111,-1
0.156566,2.47374,-1
0.156566,2.53636,-1
0.156566,2.59899,-1
0.156566,2.66162,-1
0.156566,2.72424,-1
0.156566,2.78687,-1
0.156566,2.84949,-1
0.156566,2.91212,-1
0.156566,2.97475,-1
0.156566,3.03737,-1
0.156566,3.1,-1
0.219192,-3.1,0.154221
0.219192,-3.03737,0.314567
0.219192,-2.97475,-1
0.219192,-2.91212,-1
0.219192,-2.84949,-1
0.219192,-2.78687,-1
0.219192,-2.72424,-1
0.219192,-2.66162,-1
0.219192,-2.59899,-1
0.219192,-2.53636,-1
0.219192,-2.47374,-1
0.219192,-2.41111,-1
0.219192,-2.34848,-1
0.219192,-2.28586,-1
0.219192,-2.22323,-1
0.219192,-2.16061,-1
0.219192,-2.09798,-1
0.219192,-2.03535,-1
0.219192,-1.97273,-1
0.219192,-1.9101,-1
0.219192,-1.84747,-1
0.219192,-1.78485,-1
0.219192,-1.72222,-1
0.219192,-1.6596,-1
0.219192,-1.59697,-1
0.219192,-1.53434,-1
0.219192,-1.47172,-1
0.219192,-1.40909,-1
0.219192,-1.34646,-1
0.219192,-1.28384,-1
0.219192,-1.22121,-1
0.219192,-1.15859,-1
0.219192,-1.09596,-1
0.219192,-1.03333,-1
0.219192,-0.970707,-1
0.219192,-0.908081,-1
0.219192,-0.845455,-1
0.219192,-0.782828,-1
0.219192,-0.720202,-1
0.219192,-0.657576,-1
0.219192,-0.594949,-1
0.219192,-0.532323,-1
0.219192,-0.469697,-1
0.219192,-0.407071,-1
0.219192,-0.344444,-1
0.219192,-0.281818,-1
0.219192,-0.219192,-1
0.219192,-0.156566,-1
0.219192,-0.0939394,-1
0.219192,-0.0313131,-1
0.219192,0.0313131,-1
0.219192,0.0939394,-1
0.219192,0.156566,-1
0.219192,0.219192,-1
0.219192,0.281818,-1
0.219192,0.344444,-1
0.219192,0.407071,-1
0.219192,0.469697,-1
0.219192,0.532323,-1
0.219192,0.594949,-1
0.219192,0.657576,-1
0.219192,0.720202,-1
0.219192,0.782828,-1
0.219192,0.845455,-1
0.219192,0.908081,-1
0.219192,0.970707,-1
0.219192,1.03333,-1
0.219192,1.09596,-1
0.219192,1.15859,-1
0.219192,1.22121,-1
0.219192,1.28384,-1
0.219192,1.34646,-1
0.219192,1.40909,-1
0.219192,1.47172,-1
0.219192,1.53434,-1
0.219192,1.59697,-1
0.219192,1.6596,-1
0.219192,1.72222,-1
0.219192,1.78485,-1
0.219192,1.84747,-1
0.219192,1.9101,-1
0.219192,1.97273,-1
0.219192,2.03535,-1
0.219192,2.09798,-1
0.219192,2.16061,-1
0.219192,2.22323,-1
0.219192,2.28586,-1
0.219192,2.34848,-1
0.219192,2.41111,-1
0.219192,2.47374,-1
0.219192,2.53636,-1
0.219192,2.59899,-1
0.219192,2.66162,-1
0.219192,2.72424,-1
0.219192,2.78687,-1
0.219192,2.84949,-1
0.219192,2.91212,-1
0.219192,2.97475,-1
0.219192,3.03737,-1
0.219192,3.1,-1
0.281818,-3.1,0.13475
0.281818,-3.03737,0.250635
0.281818,-2.97475,0.435168
0.281818,-2.91212,-1
0.281818,-2.84949,-1
0.281818,-2.78687,-1
0.281818,-2.72424,-1
0.281818,-2.66162,-1
0.281818,-2.59899,-1
0.281818,-2.53636,-1
0.281818,-2.47374,-1
0.281818,-2.41111,-1
0.281818,-2.34848,-1
0.281818,-2.28586,-1
0.281818,-2.22323,-1
0.281818,-2.16061,-1
0.281818,-2.09798,-1
0.281818,-2.03535,-1
0.281818,-1.97273,-1
0.281818,-1.9101,-1
0.281818,-1.84747,-1
0.281818,-1.78485,-1
0.281818,-1.72222,-1
0.281818,-1.6596,-1
0.281818,-1.59697,-1
0.281818,-1.53434,-1
0.281818,-1.47172,-1
0.281818,-1.40909,-1
0.281818,-1.34646,-1
0.281818,-1.28384,-1
0.281818,-1.22121,-1
0.281818,-1.15859,-1
0.281818,-1.09596,-1
0.281818,-1.03333,-1
0.281818,-0.970707,-1
0.281818,-0.908081,-1
0.281818,-0.845455,-1
0.281818,-0.782828,-1
0.281818,-0.720202,-1
0.281818,-0.657576,-1
0.281818,-0.594949,-1
0.281818,-0.532323,-1
0.281818,-0.469697,-1
0.281818,-0.407071,-1
0.281818,-0.344444,-1
0.281818,-0.281818,-1
0.281818,-0.219192,-1
0.281818,-0.156566,-1
0.281818,-0.0939394,-1
0.281818,-0.0313131,-1
0.281818,0.0313131,-1
0.281818,0.0939394,-1
0.281818,0.156566,-1
0.281818,0.219192,-1
0.281818,0.281818,-1
0.281818,0.344444,-1
0.281818,0.407071,-1
0.281818,0.469697,-1
0.281818,0.532323,-1
0.281818,0.594949,-1
0.281818,0.657576,-1
0.281818,0.720202,-1
0.281818,0.782828,-1
0.281818,0.845455,-1
0.281818,0.908081,-1
0.281818,0.970707,-1
0.281818,1.03333,-1
0.281818,1.09596,-1
0.281818,1.15859,-1
0.281818,1.22121,-1
0.281818,1.28384,-1
0.281818,1.34646,-1
0.281818,1.40909,-1
0.281818,1.47172,-1
0.281818,1.53434,-1
0.281818,1.59697,-1
0.281818,1.6596,-1
0.281818,1.72222,-1
0.281818,1.78485,-1
0.281818,1.84747,-1
0.281818,1.9101,-1
0.281818,1.97273,-1
0.281818,2.03535,-1
0.281818,2.09798,-1
0.281818,2.16061,-1
0.281818,2.22323,-1
0.281818,2.28586,-1
0.281818,2.34848,-1
0.281818,2.41111,-1
0.281818,2.47374,-1
0.281818,2.53636,-1
0.281818,2.59899,-1
0.281818,2.66162,-1
0.281818,2.72424,-1
0.281818,2.78687,-1
0.281818,2.84949,-1
0.281818,2.91212,-1
0.281818,2.97475,-1
0.281818,3.03737,-1
0.281818,3.1,-1
0.344444,-3.1,0.12286
0.344444,-3.03737,0.218296
0.344444,-2.97475,0.32704
0.344444,-2.91212,-1
0.344444,-2.84949,-1
0.344444,-2.78687,-1
0.344444,-2.72424,-1
0.344444,-2.66162,-1
0.344444,-2.59899,-1
0.344444,-2.53636,-1
0.344444,-2.47374,-1
0.344444,-2.41111,-1
0.344444,-2.34848,-1
0.344444,-2.28586,-1
0.344444,-2.22323,-1
0.344444,-2.16061,-1
0.344444,-2.09798,-1
0.344444,-2.03535,-1
0.344444,-1.97273,-1
0.344444,-1.9101,-1
0.344444,-1.84747,-1
0.344444,-1.78485,-1
0.344444,-1.72222,-1
0.344444,-1.6596,-1
0.344444,-1.59697,-1
0.344444,-1.53434,-1
0.344444,-1.47172,-1
0.344444,-1.40909,-1
0.344444,-1.34646,-1
0.344444,-1.28384,-1
0.344444,-1.22121,-1
0.344444,-1.15859,-1
0.344444,-1.09596,-1
0.344444,-1.03333,-1
0.344444,-0.970707,-1
0.344444,-0.908081,-1
0.344444,-0.845455,-1
0.344444,-0.782828,-1
0.344444,-0.720202,-1
0.344444,-0.657576,-1
0.344444,-0.594949,-1
0.344444,-0.532323,-1
0.344444,-0.469697,-1
0.344444,-0.407071,-1
0.344444,-0.344444,-1
0.344444,-0.281818,-1
0.344444,-0.219192,-1
0.344444,-0.156566,-1
0.344444,-0.0939394,-1
0.344444,-0.0313131,-1
0.344444,0.0313131,-1
0.344444,0.0939394,-1
0.344444,0.156566,-1
0.344444,0.219192,-1
0.344444,0.281818,-1
0.344444,0.344444,-1
0.344444,0.407071,-1
0.344444,0.469697,-1
0.344444,0.532323,-1
0.344444,0.594949,-1
0.344444,0.657576,-1
0.344444,0.720202,-1
0.344444,0.782828,-1
0.344444,0.845455,-1
0.344444,0.908081,-1
0.344444,0.970707,-1
0.344444,1.03333,-1
0.344444,1.09596,-1
0.344444,1.15859,-1
0.344444,1.22121,-1
0.344444,1.28384,-1
0.344444,1.34646,-1
0.344444,1.40909,-1
0.344444,1.47172,-1
0.344444,1.53434,-1
0.344444,1.59697,-1
0.344444,1.6596,-1
0.344444,1.72222,-1
0.344444,1.78485,-1
0.344444,1.84747,-1
0.344444,1.9101,-1
0.344444,1.97273,-1
0.344444,2.03535,-1
0.344444,2.09798,-1
0.344444,2.16061,-1
0.344444,2.22323,-1
0.344444,2.28586,-1
0.344444,2.34848,-1
0.344444,2.41111,-1
0.344444,2.47374,-1
0.344444,2.53636,-1
0.344444,2.59899,-1
0.344444,2.66162,-1
0.344444,2.72424,-1
0.344444,2.78687,-1
0.344444,2.84949,-1
0.344444,2.91212,-1
0.344444,2.97475,-1
0.344444,3.03737,-1
0.344444,3.1,-1
0.407071,-3.1,0.11518
0.407071,-3.03737,0.198962
0.407071,-2.97475,0.281616
0.407071,-2.91212,0.403885
0.407071,-2.84949,-1
0.407071,-2.78687,-1
0.407071,-2.72424,-1
0.407071,-2.66162,-1
0.407071,-2.59899,-1
0.407071,-2.53636,-1
0.407071,-2.47374,-1
0.407071,-2.41111,-1
0.407071,-2.34848,-1
0.407071,-2.28586,-1
0.407071,-2.22323,-1
0.407071,-2.16061,-1
0.407071,-2.09798,-1
0.407071,-2.03535,-1
0.407071,-1.97273,-1
0.407071,-1.9101,-1
0.407071,-1.84747,-1
0.407071,-1.78485,-1
0.407071,-1.72222,-1
0.407071,-1.6596,-1
0.407071,-1.59697,-1
0.407071,-1.53434,-1
0.407071,-1.47172,-1
0.407071,-1.40909,-1
0.407071,-1.34646,-1
0.407071,-1.28384,-1
0.407071,-1.22121,-1
0.407071,-1.15859,-1
0.407071,-1.09596,-1
0.407071,-1.03333,-1
0.407071,-0.970707,-1
0.407071,-0.908081,-1
0.407071,-0.845455,-1
0.407071,-0.782828,-1
0.407071,-0.720202,-1
0.407071,-0.657576,-1
0.407071,-0.594949,-1
0.407071,-0.532323,-1
0.407071,-0.469697,-1
0.407071,-0.407071,-1
0.407071,-0.344444,-1
0.407071,-0.281818,-1
0.407071,-0.219192,-1
0.407071,-0.156566,-1
0.407071,-0.0939394,-1
0.407071,-0.0313131,-1
0.407071,0.0313131,-1
0.407071,0.0939394,-1
0.407071,0.156566,-1
0.407071,0.219192,-1
0.407071,0.281818,-1
0.407071,0.344444,-1
0.407071,0.407071,-1
0.407071,0.469697,-1
0.407071,0.532323,-1
0.407071,0.594949,-1
0.407071,0.657576,-1
0.407071,0.720202,-1
0.407071,0.782828,-1
0.407071,0.845455,-1
0.407071,0.908081,-1
0.407071,0.970707,-1
0.407071,1.03333,-1
0.407071,1.09596,-1
0.407071,1.15859,-1
0.407071,1.22121,-1
0.407071,1.28384,-1
0.407071,1.34646,-1
0.407071,1.40909,-1
0.407071,1.47172,-1
0.407071,1.53434,-1
0.407071,1.59697,-1
0.407071,1.6596,-1
0.407071,1.72222,-1
0.407071,1.78485,-1
0.407071,1.84747,-1
0.407071,1.9101,-1
0.407071,1.97273,-1
0.407071,2.03535,-1
0.407071,2.09798,-1
0.407071,2.16061,-1
0.407071,2.22323,-1
0.407071,2.28586,-1
0.407071,2.34848,-1
0.407071,2.41111,-1
0.407071,2.47374,-1
0.407071,2.53636,-1
0.407071,2.59899,-1
0.407071,2.66162,-1
0.407071,2.72424,-1
0.407071,2.78687,-1
0.407071,2.84949,-1
0.407071,2.91212,-1
0.407071,2.97475,-1
0.407071,3.03737,-1
0.407071,3.1,-1
0.469697,-3.1,0.11033
0.469697,-3.03737,0.186611
0.469697,-2.97475,0.255648
0.469697,-2.91212,0.33859
0.469697,-2.84949,0.517037
0.469697,-2.78687,-1
0.469697,-2.72424,-1
0.469697,-2.66162,-1
0.469697,-2.59899,-1
0.469697,-2.53636,-1
0.469697,-2.47374,-1
0.469697,-2.41111,-1
0.469697,-2.34848,-1
0.469697,-2.28586,-1
0.469697,-2.22323,-1
0.469697,-2.16061,-1
0.469697,-2.09798,-1
0.469697,-2.03535,-1
0.469697,-1.97273,-1
0.469697,-1.9101,-1
0.469697,-1.84747,-1
0.469697,-1.78485,-1
0.469697,-1.72222,-1
0.469697,-1.6596,-1
0.469697,-1.59697,-1
0.469697,-1.53434,-1
0.469697,-1.47172,-1
0.469697,-1.40909,-1
0.469697,-1.34646,-1
0.469697,-1.28384,-1
0.469697,-1.22121,-1
0.469697,-1.15859,-1
0.469697,-1.09596,-1
0.469697,-1.03333,-1
0.469697,-0.970707,-1
0.469697,-0.908081,-1
0.469697,-0.845455,-1
0.469697,-0.782828,-1
0.469697,-0.720202,-1
0.469697,-0.657576,-1
0.469697,-0.594949,-1
0.469697,-0.532323,-1
0.469697,-0.469697,-1
0.469697,-0.407071,-1
0.469697,-0.344444,-1
0.469697,-0.281818,-1
0.469697,-0.219192,-1
0.469697,-0.156566,-1
0.469697,-0.0939394,-1
0.469697,-0.0313131,-1
0.469697,0.0313131,-1
0.469697,0.0939394,-1
0.469697,0.156566,-1
0.469697,0.219192,-1
0.469697,0.281818,-1
0.469697,0.344444,-1
0.469697,0.407071,-1
0.469697,0.469697,-1
0.469697,0.532323,-1
0.469697,0.594949,-1
0.469697,0.657576,-1
0.469697,0.720202,-1
0.469697,0.782828,-1
0.469697,0.845455,-1
0.469697,0.908081,-1
0.469697,0.970707,-1
0.469697,1.03333,-1
0.469697,1.09596,-1
0.469697,1.15859,-1
0.469697,1.22121,-1
0.469697,1.28384,-1
0.469697,1.34646,-1
0.469697,1.40909,-1
0.469697,1.47172,-1
0.469697,1.53434,-1
0.469697,1.59697,-1
0.469697,1.6596,-1
0.469697,1.72222,-1
0.469697,1.78485,-1
0.469697,1.84747,-1
0.469697,1.9101,-1
0.469697,1.97273,-1
0.469697,2.03535,-1
0.469697,2.09798,-1
0.469697,2.16061,-1
0.469697,2.22323,-1
0.469697,2.28586,-1
0.469697,2.34848,-1
0.469697,2.41111,-1
0.469697,2.47374,-1
0.469697,2.53636,-1
0.469697,2.59899,-1
0.469697,2.66162,-1
0.469697,2.72424,-1
0.469697,2.78687,-1
0.469697,2.84949,-1
0.469697,2.91212,-1
0.469697,2.97475,-1
0.469697,3.03737,-1
0.469697,3.1,-1
0.532323,-3.1,0.107203
0.532323,-3.03737,0.178742
0.532323,-2.97475,0.239506
0.532323,-2.91212,0.304871
0.532323,-2.84949,0.39665
0.532323,-2.78687,-1
0.532323,-2.72424,-1
0.532323,-2.66162,-1
0.532323,-2.59899,-1
0.532323,-2.53636,-1
0.532323,-2.47374,-1
0.532323,-2.41111,-1
0.532323,-2.34848,-1
0.532323,-2.28586,-1
0.532323,-2.22323,-1
0.532323,-2.16061,-1
0.532323,-2.09798,-1
0.532323,-2.03535,-1
0.532323,-1.97273,-1
0.532323,-1.9101,-1
0.532323,-1.84747,-1
0.532323,-1.78485,-1
0.532323,-1.72222,-1
0.532323,-1.6596,-1
0.532323,-1.59697,-1
0.532323,-1.53434,-1
0.532323,-1.47172,-1
0.532323,-1.40909,-1
0.532323,-1.34646,-1
0.532323,-1.28384,-1
0.532323,-1.22121,-1
0.532323,-1.15859,-1
0.532323,-1.09596,-1
0.532323,-1.03333,-1
0.532323,-0.970707,-1
0.532323,-0.908081,-1
0.532323,-0.845455,-1
0.532323,-0.782828,-1
0.532323,-0.720202,-1
0.532323,-0.657576,-1
0.532323,-0.594949,-1
0.532323,-0.532323,-1
0.532323,-0.469697,-1
0.532323,-0.407071,-1
0.532323,-0.344444,-1
0.532323,-0.281818,-1
0.532323,-0.219192,-1
0.532323,-0.156566,-1
0.532323,-0.0939394,-1
0.532323,-0.0313131,-1
0.532323,0.0313131,-1
0.532323,0.0939394,-1
0.532323,0.156566,-1
0.532323,0.219192,-1
0.532323,0.281818,-1
0.532323,0.344444,-1
0.532323,0.407071,-1
0.532323,0.469697,-1
0.532323,0.532323,-1
0.532323,0.594949,-1
0.532323,0.657576,-1
0.532323,0.720202,-1
0.532323,0.782828,-1
0.532323,0.845455,-1
0.532323,0.908081,-1
0.532323,0.970707,-1
0.532323,1.03333,-1
0.532323,1.09596,-1
0.532323,1.15859,-1
0.532323,1.22121,-1
0.532323,1.28384,-1
0.532323,1.34646,-1
0.532323,1.40909,-1
0.532323,1.47172,-1
0.532323,1.53434,-1
0.532323,1.59697,-1
0.532323,1.6596,-1
0.532323,1.72222,-1
0.532323,1.78485,-1
0.532323,1.84747,-1
0.532323,1.9101,-1
0.532323,1.97273,-1
0.532323,2.03535,-1
0.532323,2.09798,-1
0.532323,2.16061,-1
0.532323,2.22323,-1
0.532323,2.28586,-1
0.532323,2.34848,-1
0.532323,2.41111,-1
0.532323,2.47374,-1
0.532323,2.53636,-1
0.532323,2.59899,-1
0.532323,2.66162,-1
0.532323,2.72424,-1
0.532323,2.78687,-1
0.532323,2.84949,-1
0.532323,2.91212,-1
0.532323,2.97475,-1
0.532323,3.03737,-1
0.532323,3.1,-1
0.594949,-3.1,0.105555
0.594949,-3.03737,0.173853
0.594949,-2.97475,0.229225
0.594949,-2.91212,0.284594
0.594949,-2.84949,0.351404
0.594949,-2.78687,0.468856
0.594949,-2.72424,-1
0.594949,-2.66162,-1
0.594949,-2.59899,-1
0.594949,-2.53636,-1
0.594949,-2.47374,-1
0.594949,-2.41111,-1
0.594949,-2.34848,-1
0.594949,-2.28586,-1
0.594949,-2.22323,-1
0.594949,-2.16061,-1
0.594949,-2.09798,-1
0.594949,-2.03535,-1
0.594949,-1.97273,-1
0.594949,-1.9101,-1
0.594949,-1.84747,-1
0.594949,-1.78485,-1
0.594949,-1.72222,-1
0.594949,-1.6596,-1
0.594949,-1.59697,-1
0.594949,-1.53434,-1
0.594949,-1.47172,-1
0.594949,-1.40909,-1
0.594949,-1.34646,-1
0.594949,-1.28384,-1
0.594949,-1.22121,-1
0.594949,-1.15859,-1
0.594949,-1.09596,-1
0.594949,-1.03333,-1
0.594949,-0.970707,-1
0.594949,-0.908081,-1
0.594949,-0.845455,-1
0.594949,-0.782828,-1
0.594949,-0.720202,-1
0.594949,-0.657576,-1
0.594949,-0.594949,-1
0.594949,-0.532323,-1
0.594949,-0.469697,-1
0.594949,-0.407071,-1
0.594949,-0.344444,-1
0.594949,-0.281818,-1
0.594949,-0.219192,-1
0.594949,-0.156566,-1
0.594949,-0.0939394,-1
0.594949,-0.0313131,-1
0.594949,0.0313131,-1
0.594949,0.0939394,-1
0.594949,0.156566,-1
0.594949,0.219192,-1
0.594949,0.281818,-1
0.594949,0.344444,-1
0.594949,0.407071,-1
0.594949,0.469697,-1
0.594949,0.532323,-1
0.594949,0.594949,-1
0.594949,0.657576,-1
0.594949,0.720202,-1
0.594949,0.782828,-1
0.594949,0.845455,-1
0.594949,0.908081,-1
0.594949,0.970707,-1
0.594949,1.03333,-1
0.594949,1.09596,-1
0.594949,1.15859,-1
0.594949,1.22121,-1
0.594949,1.28384,-1
0.594949,1.34646,-1
0.594949,1.40909,-1
0.594949,1.47172,-1
0.594949,1.53434,-1
0.594949,1.59697,-1
0.594949,1.6596,-1
0.594949,1.72222,-1
0.594949,1.78485,-1
0.594949,1.84747,-1
0.594949,1.9101,-1
0.594949,1.97273,-1
0.594949,2.03535,-1
0.594949,2.09798,-1
0.594949,2.16061,-1
0.594949,2.22323,-1
0.594949,2.28586,-1
0.594949,2.34848,-1
0.594949,2.41111,-1
0.594949,2.47374,-1
0.594949,2.53636,-1
0.594949,2.59899,-1
0.594949,2.66162,-1
0.594949,2.72424,-1
0.594949,2.78687,-1
0.594949,2.84949,-1
0.594949,2.91212,-1
0.594949,2.97475,-1
0.594949,3.03737,-1
0.594949,3.1,-1
0.657576,-3.1,0.105064
0.657576,-3.03737,0.171314
0.657576,-2.97475,0.222912
0.657576,-2.91212,0.271947
0.657576,-2.84949,0.32597
0.657576,-2.78687,0.399394
0.657576,-2.72424,-1
0.657576,-2.66162,-1
0.657576,-2.59899,-1
0.657576,-2.53636,-1
0.657576,-2.47374,-1
0.657576,-2.41111,-1
0.657576,-2.34848,-1
0.657576,-2.28586,-1
0.657576,-2.22323,-1
0.657576,-2.16061,-1
0.657576,-2.09798,-1
0.657576,-2.03535,-1
0.657576,-1.97273,-1
0.657576,-1.9101,-1
0.657576,-1.84747,-1
0.657576,-1.78485,-1
0.657576,-1.72222,-1
0.657576,-1.6596,-1
0.657576,-1.59697,-1
0.657576,-1.53434,-1
0.657576,-1.47172,-1
0.657576,-1.40909,-1
0.657576,-1.34646,-1
0.657576,-1.28384,-1
0.657576,-1.22121,-1
0.657576,-1.15859,-1
0.657576,-1.09596,-1
0.657576,-1.03333,-1
0.657576,-0.970707,-1
0.657576,-0.908081,-1
0.657576,-0.845455,-1
0.657576,-0.782828,-1
0.657576,-0.720202,-1
0.657576,-0.657576,-1
0.657576,-0.594949,-1
0.657576,-0.532323,-1
0.657576,-0.469697,-1
0.657576,-0.407071,-1
0.657576,-0.344444,-1
0.657576,-0.281818,-1
0.657576,-0.219192,-1
0.657576,-0.156566,-1
0.657576,-0.0939394,-1
0.657576,-0.0313131,-1
0.657576,0.0313131,-1
0.657576,0.0939394,-1
0.657576,0.156566,-1
0.657576,0.219192,-1
0.657576,0.281818,-1
0.657576,0.344444,-1
0.657576,0.407071,-1
0.657576,0.469697,-1
0.657576,0.532323,-1
0.657576,0.594949,-1
0.657576,0.657576,-1
0.657576,0.720202,-1
0.657576,0.782828,-1
0.657576,0.845455,-1
0.657576,0.908081,-1
0.657576,0.970707,-1
0.657576,1.03333,-1
0.657576,1.09596,-1
0.657576,1.15859,-1
0.657576,1.22121,-1
0.657576,1.28384,-1
0.657576,1.34646,-1
0.657576,1.40909,-1
0.657576,1.47172,-1
0.657576,1.53434,-1
0.657576,1.59697,-1
0.657576,1.6596,-1
0.657576,1.72222,-1
0.657576,1.78485,-1
0.657576,1.84747,-1
0.657576,1.9101,-1
0.657576,1.97273,-1
0.657576,2.03535,-1
0.657576,2.09798,-1
0.657576,2.16061,-1
0.657576,2.22323,-1
0.657576,2.28586,-1
0.657576,2.34848,-1
0.657576,2.41111,-1
0.657576,2.47374,-1
0.657576,2.53636,-1
0.657576,2.59899,-1
0.657576,2.66162,-1
0.657576,2.72424,-1
0.657576,2.78687,-1
0.657576,2.84949,-1
0.657576,2.91212,-1
0.657576,2.97475,-1
0.657576,3.03737,-1
0.657576,3.1,-1
0.720202,-3.1,0.105537
0.720202,-3.03737,0.170554
0.720202,-2.97475,0.219611
0.720202,-2.91212,0.264236
0.720202,-2.84949,0.310559
0.720202,-2.78687,0.366232
0.720202,-2.72424,0.456606
0.720202,-2.66162,-1
0.720202,-2.59899,-1
0.720202,-2.53636,-1
0.720202,-2.47374,-1
0.720202,-2.41111,-1
0.720202,-2.34848,-1
0.720202,-2.28586,-1
0.720202,-2.22323,-1
0.720202,-2.16061,-1
0.720202,-2.09798,-1
0.720202,-2.03535,-1
0.720202,-1.97273,-1
0.720202,-1.9101,-1
0.720202,-1.84747,-1
0.720202,-1.78485,-1
0.720202,-1.72222,-1
0.720202,-1.6596,-1
0.720202,-1.59697,-1
0.720202,-1.53434,-1
0.720202,-1.47172,-1
0.720202,-1.40909,-1
0.720202,-1.34646,-1
0.720202,-1.28384,-1
0.720202,-1.22121,-1
0.720202,-1.15859,-1
0.720202,-1.09596,-1
0.720202,-1.03333,-1
0.720202,-0.970707,-1
0.720202,-0.908081,-1
0.720202,-0.845455,-1
0.720202,-0.782828,-1
0.720202,-0.720202,-1
0.720202,-0.657576,-1
0.720202,-0.594949,-1
0.720202,-0.532323,-1
0.720202,-0.469697,-1
0.720202,-0.407071,-1
0.720202,-0.344444,-1
0.720202,-0.281818,-1
0.720202,-0.219192,-1
0.720202,-0.156566,-1
0.720202,-0.0939394,-1
0.720202,-0.0313131,-1
0.720202,0.0313131,-1
0.720202,0.0939394,-1
0.720202,0.156566,-1
0.720202,0.219192,-1
0.720202,0.281818,-1
0.720202,0.344444,-1
0.720202,0.407071,-1
0.720202,0.469697,-1
0.720202,0.532323,-1
0.720202,0.594949,-1
0.720202,0.657576,-1
0.720202,0.720202,-1
0.720202,0.782828,-1
0.720202,0.845455,-1
0.720202,0.908081,-1
0.720202,0.970707,-1
0.720202,1.03333,-1
0.720202,1.09596,-1
0.720202,1.15859,-1
0.720202,1.22121,-1
0.720202,1.28384,-1
0.720202,1.34646,-1
0.720202,1.40909,-1
0.720202,1.47172,-1
0.720202,1.53434,-1
0.720202,1.59697,-1
0.720202,1.6596,-1
0.720202,1.72222,-1
0.720202,1.78485,-1
0.720202,1.84747,-1
0.720202,1.9101,-1
0.720202,1.97273,-1
0.720202,2.03535,-1
0.720202,2.09798,-1
0.720202,2.16061,-1
0.720202,2.22323,-1
0.720202,2.28586,-1
0.720202,2.34848,-1
0.720202,2.41111,-1
0.720202,2.47374,-1
0.720202,2.53636,-1
0.720202,2.59899,-1
0.720202,2.66162,-1
0.720202,2.72424,-1
0.720202,2.78687,-1
0.720202,2.84949,-1
0.720202,2.91212,-1
0.720202,2.97475,-1
0.720202,3.03737,-1
0.720202,3.1,-1
0.782828,-3.1,0.106882
0.782828,-3.03737,0.171254
0.782828,-2.97475,0.218528
0.782828,-2.91212,0.260164
0.782828,-2.84949,0.301261
0.782828,-2.78687,0.347089
0.782828,-2.72424,0.40842
0.782828,-2.66162,0.571867
0.782828,-2.59899,-1
0.782828,-2.53636,-1
0.782828,-2.47374,-1
0.782828,-2.41111,-1
0.782828,-2.34848,-1
0.782828,-2.28586,-1
0.782828,-2.22323,-1
0.782828,-2.16061,-1
0.782828,-2.09798,-1
0.782828,-2.03535,-1
0.782828,-1.97273,-1
0.782828,-1.9101,-1
0.782828,-1.84747,-1
0.782828,-1.78485,-1
0.782828,-1.72222,-1
0.782828,-1.6596,-1
0.782828,-1.59697,-1
0.782828,-1.53434,-1
0.782828,-1.47172,-1
0.782828,-1.40909,-1
0.782828,-1.34646,-1
0.782828,-1.28384,-1
0.782828,-1.22121,-1
0.782828,-1.15859,-1
0.782828,-1.09596,-1
0.782828,-1.03333,-1
0.782828,-0.970707,-1
0.782828,-0.908081,-1
0.782828,-0.845455,-1
0.782828,-0.782828,-1
0.782828,-0.720202,-1
0.782828,-0.657576,-1
0.782828,-0.594949,-1
0.782828,-0.532323,-1
0.782828,-0.469697,-1
0.782828,-0.407071,-1
0.782828,-0.344444,-1
0.782828,-0.281818,-1
0.782828,-0.219192,-1
0.782828,-0.156566,-1
0.782828,-0.0939394,-1
0.782828,-0.0313131,-1
0.782828,0.0313131,-1
0.782828,0.0939394,-1
0.782828,0.156566,-1
0.782828,0.219192,-1
0.782828,0.281818,-1
